[HEADER]
START_TIME: 267653639 usec
ELAPSED_TIME: 15009882 usec
RELAY_STATE: 1
ACCELERATION_DATA: PERIOD SAMPLE NUMBER INDEX
1600 HZ 19862 X,Y,Z
-45,258,16335
239,-119,16836
251,-130,16892
189,-34,16819
267,-214,16836
217,-17,16712
111,11,16644
161,-85,16718
-123,39,16442
-6,196,16228
-56,123,16481
-112,264,16526
-56,264,16267
-73,225,16628
-84,354,16470
-56,208,16453
234,-124,16920
-6,354,16543
-28,241,16639
39,129,16898
167,22,16999
139,22,16875
139,-135,17084
145,28,17033
273,-62,16904
200,-164,16751
72,-29,16397
-45,163,16599
-224,337,16504
-23,67,16859
195,28,17033
206,-85,16819
66,157,16943
-84,230,16571
-73,331,16566
273,95,16999
273,67,16909
50,-6,16808
78,230,16340
-79,331,16447
16,45,16661
150,-17,16875
267,-90,16802
211,-40,16746
-23,213,16571
5,281,16464
-17,258,16729
94,50,16875
-6,180,16566
-67,106,16560
-79,270,16605
-106,236,16526
206,-23,16999
189,-102,16909
122,61,16667
83,140,16537
-173,208,16616
105,253,16746
200,73,16909
217,-51,16960
189,-23,16695
61,106,16504
-146,258,16425
167,-6,16898
5,129,16397
239,-29,16797
-67,67,16487
-179,275,16436
44,101,16740
133,5,16797
195,-124,16735
156,-74,16566
-140,264,16492
-101,320,16583
5,191,16836
200,16,17044
211,-57,16859
5,90,16419
-28,90,16323
-45,264,16475
133,-68,16583
334,-169,16870
122,28,16622
-51,236,16583
27,365,16470
-40,185,16695
61,-113,16892
306,-141,16751
111,22,16492
-73,253,16312
-6,78,16639
72,61,16780
312,73,16932
184,-45,16740
161,-57,16453
-129,174,16425
22,202,16583
167,-40,16819
66,129,16763
223,-12,16830
-84,202,16509
-17,320,16594
-67,219,16751
72,-34,16859
150,-79,16701
161,5,16673
33,298,16639
-73,286,16554
111,95,16746
273,-113,16881
167,-29,16774
78,11,16740
223,-17,16909
-51,270,16633
172,67,16909
234,-135,16920
223,-12,16690
44,73,16436
-134,157,16397
145,225,16735
200,39,16943
245,-169,16757
184,22,16594
-106,219,16335
-101,129,16588
16,73,16813
117,16,16999
273,-152,16836
-40,247,16605
-40,168,16616
195,-57,16859
301,-113,16842
105,-12,16650
-34,140,16577
-84,264,16498
100,151,16887
273,-57,16971
94,-23,16633
111,101,16425
-101,123,16352
0,241,16549
50,135,16853
217,-90,17044
-23,174,16594
33,213,16453
16,230,16397
-45,225,16712
172,5,16898
178,-34,16751
217,16,16802
-67,-23,16656
-84,213,16633
117,163,16633
22,219,16780
206,-29,16870
223,-57,16622
-6,106,16509
-67,275,16537
16,264,16870
161,95,16859
-179,118,16318
22,28,16419
27,11,16430
-90,264,16583
83,16,16740
262,-79,16966
100,45,16667
105,67,16616
-157,247,16487
11,247,16673
-17,241,16661
16,123,16464
89,78,16577
-23,196,16436
-212,292,16554
161,-34,16898
0,264,16430
223,-102,16633
-23,106,16475
-118,247,16577
139,168,16847
184,-51,16904
-34,191,16723
-17,157,16492
-90,123,16335
-146,191,16492
-84,253,16571
-73,247,16487
89,219,16684
-23,230,16464
-62,258,16774
89,-6,16718
150,-74,16898
122,129,16819
206,28,16763
211,-79,16982
145,-34,16870
172,-62,16746
211,-79,16729
161,-34,16768
178,-68,16735
139,-62,16706
133,-12,16791
94,78,16639
22,180,16447
-28,168,16436
-151,191,16537
-140,247,16267
211,-169,16802
-73,258,16447
-185,208,16459
50,157,16859
-40,241,16628
55,219,16808
167,146,16960
145,45,16847
256,-6,16943
290,-17,16847
133,-51,16920
306,-107,16791
295,-74,16797
245,168,16768
211,-107,16966
217,-51,16723
-95,281,16673
111,33,16723
55,84,16560
-62,118,16363
-6,84,16447
-79,135,16335
-106,315,16442
-67,208,16436
-185,388,16436
5,286,16464
-118,258,16532
-40,219,16521
-28,185,16560
189,174,16870
50,90,16988
150,-6,16870
50,208,16436
200,-23,17061
234,-180,17011
189,-175,16678
211,-107,16706
150,106,16757
161,-90,16706
83,-23,16453
150,22,16521
89,90,16492
39,33,16470
-28,140,16414
-17,73,16475
-73,247,16447
-123,275,16622
-101,202,16515
-12,84,16690
217,33,16881
94,168,16808
211,101,16830
156,180,16656
89,56,16870
150,16,16909
251,-102,16994
161,-23,16887
172,33,16757
284,-180,16909
217,-12,16656
178,-119,16661
-28,61,16599
-17,151,16459
133,56,16329
111,-45,16836
-79,270,16408
-129,303,16481
-73,196,16436
-6,191,16436
0,292,16656
-101,135,16498
128,185,16498
16,61,16853
39,129,16904
105,90,16960
145,0,16904
267,-57,16859
329,-107,16847
217,-79,16926
83,-34,16661
-112,309,16425
200,-12,16836
122,-85,16498
117,0,16549
-67,118,16436
-17,163,16492
-12,213,16543
-168,241,16430
-146,151,16318
-51,185,16447
-12,303,16532
39,73,16751
94,112,16836
44,39,16909
111,157,16819
145,28,17005
72,90,16757
139,90,16526
234,-135,17016
228,-107,16887
217,5,16780
133,-79,16875
245,61,17050
234,-102,16853
228,-23,16763
301,0,17022
117,157,17022
251,-225,16633
195,-90,16560
323,-107,16751
133,-34,16481
-40,61,16504
-45,106,16853
-79,146,16374
-62,247,16554
-123,101,16442
-23,230,16487
-84,258,16453
-134,84,16571
-17,230,16543
-17,146,16706
-56,275,16746
-84,174,16656
-40,174,16757
100,191,16825
256,33,16943
184,-57,17027
251,-113,16785
5,219,16549
234,-90,16836
362,-79,16808
156,16,16723
156,-12,16813
50,67,16459
-28,95,16611
-212,174,16385
-95,151,16470
-101,298,16380
-34,123,16430
-67,241,16408
-118,292,16526
-34,292,16509
-106,253,16453
-129,135,16830
156,-102,16943
172,61,16735
72,78,16859
273,-17,16870
195,-96,17112
150,-57,16836
145,-152,16847
251,-45,16718
239,0,16819
228,-85,16667
200,-192,16825
206,11,16695
161,-102,16566
11,236,16723
22,50,16537
-90,213,16588
234,50,16915
-112,213,16492
-146,354,16605
-207,213,16588
-106,219,16549
-79,118,16628
50,202,16740
189,16,16977
195,95,16932
89,-102,16780
234,-158,17016
195,16,16813
323,-135,16808
334,-51,16791
234,-6,16949
189,0,16757
-51,275,16571
200,78,16768
122,-17,16661
94,-51,16532
66,-45,16492
-34,67,16475
-67,298,16346
-79,174,16487
-101,174,16571
-40,371,16667
-62,168,16650
39,151,16639
-23,140,16509
78,45,16735
161,11,16825
178,16,16830
-51,157,16594
278,-12,16853
284,-17,16915
206,-180,16780
251,33,16836
117,-6,16802
150,50,16757
189,11,16549
100,95,16464
-95,95,16599
72,16,16447
-101,225,16346
-134,337,16397
-45,360,16402
5,135,16678
-101,253,16554
39,0,16566
223,-29,16847
89,101,16808
161,67,16802
273,-34,16915
78,-147,16960
156,-68,16926
317,-96,16813
206,-29,16735
27,-29,16791
100,28,16661
83,56,16549
11,140,16475
22,118,16504
-129,213,16340
-112,270,16537
267,-130,16819
0,241,16633
-79,129,16656
66,123,16842
61,67,16763
100,28,16937
122,0,16887
206,73,16830
256,-107,16830
340,16,16875
306,-12,16875
139,-96,16836
167,-29,16842
78,39,16712
-62,-23,16661
139,230,16414
39,135,16740
-101,112,16402
-112,365,16543
-134,112,16543
72,213,16509
-12,315,16712
33,258,16605
72,56,16898
167,39,16864
55,101,16853
145,-164,16966
145,5,16971
267,-175,16915
262,-152,16706
156,-29,16830
206,22,16977
122,-29,16611
-40,11,16650
-90,61,16594
72,-62,16526
-6,123,16419
-134,106,16487
-17,73,16521
-62,185,16509
-23,320,16498
-106,247,16566
-240,213,16509
61,45,16543
105,315,16650
55,264,16712
94,123,16853
206,253,16904
11,112,16532
133,-57,16836
161,-62,16909
223,-68,16859
239,-186,16768
83,106,16577
-23,-79,16746
11,50,16566
-112,298,16442
-28,140,16549
-118,320,16323
-201,315,16566
-123,270,16526
-118,286,16701
-129,95,16729
111,101,16746
122,-74,16470
200,-29,16870
217,-17,16954
211,45,16943
200,-135,16847
284,5,16678
223,-68,16554
55,45,16633
72,202,16273
-224,208,16363
-51,208,16498
-173,236,16481
-73,275,16402
-17,196,16797
11,264,16504
-118,157,16847
128,5,16836
105,33,16853
200,140,16898
234,-102,16842
340,-90,16847
206,-74,16678
278,-197,16977
150,-147,16729
178,11,16729
117,-17,16594
217,-113,16740
27,95,16656
55,61,16498
-101,191,16498
-90,56,16566
-6,151,16318
117,-23,16802
-51,208,16543
-40,326,16430
-140,78,16588
-101,174,16605
-106,196,16667
-190,118,16808
150,123,16881
156,129,16695
44,151,16937
133,-57,16892
128,0,16768
262,-57,16887
139,-45,16926
245,-40,17039
245,-124,16847
-79,174,16537
89,-6,16853
206,-34,16735
139,-130,16746
39,73,16442
50,-6,16475
-79,202,16425
-168,196,16402
-90,286,16560
-51,241,16554
-90,360,16588
66,135,16571
-118,84,16690
178,78,16673
117,90,16960
128,146,16751
11,5,16453
306,-141,16875
234,-158,16971
156,-152,16915
301,-175,16768
172,-51,16740
290,-85,16830
178,-135,16751
111,112,16594
50,22,16678
105,67,16504
33,95,16430
11,101,16391
33,258,16470
-101,208,16566
-134,253,16414
-51,39,16656
139,0,16819
33,213,16678
-90,219,16397
16,219,16639
0,236,16706
94,67,16797
145,33,16853
329,22,16999
150,5,16881
239,-90,16881
317,-130,16706
156,39,16797
133,-90,16892
161,-40,16751
145,-102,16588
-45,157,16583
-56,180,16656
-106,219,16470
-45,135,16295
-151,281,16425
-173,258,16504
55,219,16543
-6,219,16532
262,-192,16684
228,-51,16639
5,106,16661
61,151,16774
223,22,16825
200,118,17011
161,-51,16887
290,-85,16909
-185,61,16318
150,0,16920
89,-147,16870
251,-68,16802
239,5,16813
217,-12,16904
33,-57,16543
117,-79,16397
39,-40,16306
33,129,16419
5,-6,16453
-95,230,16470
-140,236,16504
-45,258,16504
-151,241,16566
39,247,16436
55,-79,16616
111,5,16763
-45,298,16797
39,129,16751
100,101,16802
50,151,16915
167,-62,16881
167,-152,16836
167,-164,16825
178,-135,16954
128,-23,16712
178,-90,16644
72,-12,16768
89,50,16718
145,-6,16605
-40,78,16425
61,16,16701
-45,202,16442
-17,168,16459
-79,281,16408
33,292,16464
-95,315,16628
-67,191,16481
44,258,16808
184,180,16954
156,39,16988
167,-45,16847
256,-203,16943
206,-6,16864
217,-147,16943
206,22,16774
195,-152,16605
-73,129,16639
22,168,16504
78,61,16504
-34,140,16290
-129,253,16402
-62,270,16751
223,16,16954
211,-102,16999
211,118,16875
-62,202,16864
234,-51,16847
167,-85,16825
139,-40,16864
262,-180,16994
184,-85,16718
161,-220,16864
-73,112,16537
-6,45,16802
100,39,16583
256,-62,16459
5,90,16616
-45,196,16532
-62,151,16402
-118,230,16397
-101,241,16487
-23,275,16611
5,163,16656
-118,168,16611
33,180,16774
39,101,16785
351,39,16909
167,-51,16960
-67,106,16419
245,-62,16853
206,-45,16982
200,-102,16695
172,-68,16628
195,-68,16633
22,78,16368
50,5,16323
-67,174,16470
-179,118,16233
22,191,16374
-229,331,16549
-45,343,16515
-23,241,16425
66,112,16729
100,146,16780
122,-17,16701
128,-17,16909
128,50,16971
195,-34,16830
206,11,17027
211,-34,16808
211,-90,16735
94,-45,16661
122,-40,16678
172,-68,16718
-90,33,16504
200,-45,16543
-40,118,16419
-40,196,16470
-56,135,16442
-212,247,16340
223,-164,16723
-28,354,16712
-62,180,16605
11,292,16605
61,202,16825
27,270,16853
-6,28,16859
211,-74,16881
245,33,16898
284,-79,16926
139,-220,16898
161,-85,16678
217,-158,16684
200,67,16712
33,-12,16802
50,-12,16464
117,5,16661
-84,140,16712
-79,196,16284
-40,241,16521
-73,270,16678
-73,292,16729
50,163,16504
-62,331,16611
78,202,17084
-84,118,16751
156,78,16915
211,56,16819
217,90,16898
184,50,17067
156,-90,16859
290,-169,16926
-90,151,16273
211,-135,16780
128,-29,16644
200,50,16757
83,33,16577
72,39,16560
66,45,16509
-101,78,16532
-28,281,16436
55,309,16611
16,309,16509
-123,174,16481
100,247,16729
-112,247,16599
111,129,16853
223,-74,16887
-17,90,16430
195,-23,16757
83,-51,16599
-6,140,16453
78,180,16481
-112,247,16340
-179,270,16554
-101,101,16481
-62,275,16537
0,168,16622
61,73,16836
105,168,16639
145,140,16994
267,11,16999
290,-57,16926
217,-124,16887
16,56,16487
128,135,16673
11,112,16723
139,129,16498
-73,168,16492
-118,258,16628
-112,241,16532
33,230,16599
22,202,16723
33,202,16757
150,67,16949
251,39,16932
228,95,16842
290,-74,16712
312,-175,16830
200,-96,16650
-56,286,16430
89,146,16549
22,78,16284
-67,151,16453
5,61,16357
-162,343,16566
-140,118,16639
-67,213,16588
-84,191,16774
-112,208,16701
5,213,16712
50,61,16864
223,28,16920
251,-107,16887
161,-147,16904
278,-90,16819
-140,343,16504
100,-51,16690
27,61,16605
-101,168,16250
-73,56,16616
-56,315,16402
-101,247,16537
-173,225,16622
11,264,16780
-40,264,16543
0,146,16870
-6,101,16678
122,11,16904
200,-68,16926
122,5,16904
234,-29,17039
66,50,16599
172,50,16870
217,33,16673
184,-90,16746
117,33,16695
117,78,16616
111,73,16588
-17,157,16374
-17,73,16284
-51,264,16509
-67,101,16397
-23,208,16436
-45,123,16402
-84,337,16605
-28,118,16459
-129,213,16475
251,-62,16751
-112,180,16430
-23,388,16475
-106,118,16667
-40,129,16678
0,95,16746
0,168,16785
217,-29,16701
228,95,16791
217,-85,16875
228,-141,16898
245,-96,17016
223,-147,16853
228,-119,16830
217,-74,16932
284,-51,16729
-62,135,16521
111,129,16537
33,-51,16560
44,67,16380
-17,219,16408
-62,146,16459
-129,258,16408
-157,286,16374
22,180,16425
-40,253,16690
-106,298,16549
33,67,16757
55,202,16712
16,180,16892
83,33,16853
161,191,16785
22,129,16352
117,78,17067
200,-130,16960
273,-192,16836
345,-130,16830
217,16,16887
184,-6,16678
172,-107,16616
61,112,16447
-79,225,16459
11,118,16701
-17,174,16509
-73,286,16408
-67,270,16481
-62,219,16684
-6,118,16718
44,101,16644
223,-79,16723
55,101,16746
256,135,16937
223,-169,16892
284,-62,17095
44,-62,16926
206,-152,16819
195,45,17033
-162,354,16751
33,-23,16605
33,129,16442
-146,247,16487
-123,67,16464
-146,286,16605
-106,135,16419
195,-62,16909
-62,247,16639
5,106,16780
105,-147,16780
128,270,16926
357,-40,16966
100,-164,16881
100,-141,16667
66,230,16368
161,-57,16487
61,-17,16577
133,45,16549
50,185,16447
-40,230,16492
-118,140,16583
-140,292,16459
111,-40,17022
-95,213,16560
-173,343,16549
-140,168,16695
50,129,16701
55,191,16616
22,163,16881
217,-23,16887
178,11,16999
195,-12,17106
234,-158,16994
273,-40,16718
251,-203,16875
251,28,16859
184,-57,16813
105,-17,16768
111,157,16746
-140,50,16475
-56,123,16526
0,61,16543
-40,163,16346
-67,202,16560
-95,219,16566
-151,185,16521
105,157,16549
-84,151,16667
-84,129,16695
89,129,16735
145,95,16768
184,16,16813
105,-6,16971
217,45,17011
-112,270,16397
217,-180,16892
195,5,16943
172,-225,16667
306,-141,16639
72,95,16684
78,-68,16673
39,112,16521
-73,123,16335
94,67,16498
-173,219,16430
-73,264,16509
-6,270,16419
-185,151,16571
-56,247,16701
145,112,16937
44,-62,16526
178,-113,16898
251,-90,16932
278,-17,16650
200,-141,16808
262,-85,16712
161,-6,16735
167,73,16594
0,45,16509
-90,225,16492
5,33,16492
-73,202,16301
-190,236,16205
-62,163,16414
-134,230,16340
-101,135,16605
172,129,16735
178,28,16729
-6,241,16571
117,61,16791
184,-17,16813
145,-34,16898
178,-68,17073
301,-107,16802
122,157,16661
44,213,16836
262,-141,16740
195,-62,16797
256,-74,16656
5,106,16678
27,-12,16622
39,101,16492
89,230,16746
-17,84,16498
-6,230,16453
-106,168,16475
-129,168,16425
-51,241,16470
-118,163,16543
-45,298,16667
0,180,16566
-84,168,16605
-34,236,16909
5,298,16673
61,101,16768
50,78,16870
128,33,16982
78,-85,16875
172,16,16644
117,-57,16937
323,-124,16825
317,-135,16695
117,11,16813
251,-141,16791
290,-79,16673
128,-79,16583
5,-85,16566
27,112,16684
16,146,16515
105,67,16312
-51,140,16436
-51,331,16532
-118,157,16385
-157,157,16611
184,-158,16751
-112,129,16509
66,168,16532
5,213,16464
72,157,16830
22,140,16932
5,196,16780
55,73,16937
167,101,16915
156,90,16859
128,-23,16825
206,-74,17005
200,33,16915
273,-119,16920
245,-119,16904
172,-34,16571
195,-79,16757
-84,129,16487
100,-96,16549
61,-68,16560
-56,135,16583
0,208,16583
-95,247,16278
-201,309,16380
0,388,16639
5,275,16509
-51,281,16554
0,213,16644
-51,309,16836
178,258,16791
5,-40,16864
128,-17,16757
22,90,16599
323,-152,16966
234,-62,17005
290,-113,16808
317,-175,16791
161,-68,16678
189,-119,16802
55,-152,16515
-28,39,16537
55,11,16571
-73,-79,16515
-112,135,16447
-12,241,16661
-40,225,16419
-118,191,16397
-40,219,16751
217,-180,16836
-134,191,16751
-12,118,16718
5,140,16757
206,67,17011
172,-124,16797
105,-124,16729
251,-74,17011
273,16,16971
66,-79,16684
161,-203,16746
167,-152,16819
145,-51,16740
122,-23,16566
-17,-51,16628
22,146,16408
-40,123,16588
33,33,16554
-185,275,16391
-40,337,16504
22,219,16639
-112,331,16436
22,213,16797
11,146,16712
139,168,16971
161,-51,16791
100,56,16797
133,95,16887
323,-124,16960
234,-130,16847
284,-12,16695
111,-57,16915
-95,281,16459
211,-203,16785
200,-107,16740
161,50,16813
139,-85,16611
133,0,16667
-45,-12,16464
-17,202,16447
94,129,16267
-90,286,16352
-168,309,16425
-73,275,16599
33,348,16475
-56,101,16639
-17,163,16566
55,275,16887
156,-17,16605
94,-57,16813
156,-85,16859
156,-62,16887
262,-6,16757
